world_tick_frame,radar_frame,local_condition_frame,walker_motion_mode,walker_motion_coordinate_m,walker_motion_direction,walker_motion_speed_mps,walker_physics,radar_pps,target_distance_m,actual_ground_distance_m,actual_depth_m,actual_lateral_m,walker_actor_id,total_radar_points,person_radius_points,person_bbox_points,depth_window_points,nearest_depth_m,mean_person_radius_depth_m,mean_person_radius_velocity_mps,mean_abs_person_radius_velocity_mps,walker_world_x,walker_world_y,walker_world_z,walker_radar_x_m,walker_radar_y_m,walker_radar_z_m,walker_camera_u,walker_camera_v,walker_camera_depth_m,walker_camera_visible
2369,2368,284,cross,-1.1893518684895383,1.0,1.2,default,48000,10.0,10.053970331734646,9.98337425745028,-1.1893518684895383,26,4669,61,72,243,0.0004062652587890625,9.830513875992573,-0.006990558124284764,0.006990558124284764,-75.56036376953125,23.284725189208984,0.9369758367538452,9.98337425745028,-1.1893518684895383,-0.6682474382718695,595.9797653193705,384.7331423414802,9.98337425745028,1
2370,2369,285,cross,-1.1834924737935886,1.0,1.2,default,48000,10.0,10.053279880220854,9.983375276655053,-1.1834924737935886,26,4634,44,58,257,0.0029230117797851562,9.863522486253219,-0.006979382385245778,0.006979382385245778,-75.56037902832031,23.290584564208984,0.9369758367538452,9.983375276655053,-1.1834924737935886,-0.6682473670021309,596.1966374285352,384.73313717863687,9.983375276655053,1
2371,2370,286,cross,-1.1776330790976388,1.0,1.2,default,48000,10.0,10.052592796573473,9.983376295859827,-1.1776330790976388,26,4638,49,57,267,0.0012054443359375,9.835725842689982,-0.006996131682654424,0.006996131682654424,-75.56039428710938,23.296443939208984,0.9369758367538452,9.983376295859827,-1.1776330790976388,-0.6682472957323924,596.4135094934187,384.7331320157946,9.983376295859827,1
2372,2371,287,cross,-1.171773684401689,1.0,1.2,default,48000,10.0,10.05190908148312,9.983377315064601,-1.171773684401689,26,4645,55,67,265,0.003131866455078125,9.845948930220171,-0.006941256587478247,0.006941256587478247,-75.56040954589844,23.302303314208984,0.9369758367538452,9.983377315064601,-1.171773684401689,-0.6682472244626538,596.6303815140213,384.7331268529533,9.983377315064601,1
2373,2372,288,cross,-1.1659142897057393,1.0,1.2,default,48000,10.0,10.05122873563721,9.983378334269375,-1.1659142897057393,26,4662,53,65,233,0.0035047531127929688,9.82457823123572,-0.006974359965479036,0.006974359965479036,-75.5604248046875,23.308162689208984,0.9369758367538452,9.983378334269375,-1.1659142897057393,-0.6682471531929153,596.8472534903428,384.7331216901132,9.983378334269375,1
2374,2373,289,cross,-1.1600548950097895,1.0,1.2,default,48000,10.0,10.050551759719964,9.983379353474149,-1.1600548950097895,26,4639,50,61,248,0.009194374084472656,9.844609870910645,-0.006974248411133885,0.006974248411133885,-75.56044006347656,23.314022064208984,0.9369758367538452,9.983379353474149,-1.1600548950097895,-0.6682470819231767,597.0641254223834,384.73311652727403,9.983379353474149,1
2375,2374,290,cross,-1.1541955003138398,1.0,1.2,default,48000,10.0,10.049878154412394,9.983380372678923,-1.1541955003138398,26,4658,44,57,262,0.011902809143066406,9.857724168083884,-0.006870671768080105,0.006870671768080105,-75.56045532226562,23.319881439208984,0.9369758367538452,9.983380372678923,-1.1541955003138398,-0.6682470106534382,597.280997310143,384.73311136443596,9.983380372678923,1
2376,2375,291,cross,-1.14833610561789,1.0,1.2,default,48000,10.0,10.0492079203923,9.983381391883697,-1.14833610561789,26,4650,48,59,257,0.0019435882568359375,9.842959384123484,-0.006924788564598809,0.006924788564598809,-75.56047058105469,23.325740814208984,0.9369758367538452,9.983381391883697,-1.14833610561789,-0.6682469393836996,597.4978691536217,384.73310620159896,9.983381391883697,1
2377,2376,292,cross,-1.1424766897234715,1.0,1.2,default,48000,10.0,10.048533494495032,9.983374800308113,-1.1424766897234715,26,4653,49,59,270,0.003814697265625,9.830260471421845,-0.006821628812016273,0.006821628812016273,-75.56049346923828,23.331600189208984,0.9369758367538452,9.983374800308113,-1.1424766897234715,-0.6682474003115502,597.7147095014412,384.7331395916008,9.983374800308113,1
2378,2377,293,cross,-1.1366172950275217,1.0,1.2,default,48000,10.0,10.047870004582578,9.983375819512887,-1.1366172950275217,26,4649,49,62,275,0.0018033981323242188,9.844764981951032,-0.006823211347646251,0.006823211347646251,-75.56050872802734,23.337459564208984,0.9369758367538452,9.983375819512887,-1.1366172950275217,-0.6682473290418116,597.9315814216924,384.73313442875804,9.983375819512887,1
2379,2378,294,cross,-1.130757900331572,1.0,1.2,default,48000,10.0,10.047209887974198,9.98337683871766,-1.130757900331572,26,4670,54,69,267,0.0030612945556640625,9.839554398148149,-0.006787707158191888,0.006787707158191888,-75.5605239868164,23.343318939208984,0.9369758367538452,9.98337683871766,-1.130757900331572,-0.6682472577720731,598.1484532976625,384.7331292659163,9.98337683871766,1
2380,2379,295,cross,-1.1248985056356222,1.0,1.2,default,48000,10.0,10.046553145334832,9.983377857922434,-1.1248985056356222,26,4649,52,63,254,0.0018310546875,9.841302101428692,-0.006676390829782646,0.006676390829782646,-75.56053924560547,23.349178314208984,0.9369758367538452,9.983377857922434,-1.1248985056356222,-0.6682471865023345,598.3653251293517,384.7331241030756,9.983377857922434,1
2381,2380,296,cross,-1.1190391109396725,1.0,1.2,default,48000,10.0,10.045899777326188,9.983378877127208,-1.1190391109396725,26,4649,41,55,249,0.00925445556640625,9.838066589541551,-0.006639772072070982,0.006639772072070982,-75.56055450439453,23.355037689208984,0.9369758367538452,9.983378877127208,-1.1190391109396725,-0.668247115232596,598.5821969167599,384.733118940236,9.983378877127208,1
2382,2381,297,cross,-1.1131797162437227,1.0,1.2,default,48000,10.0,10.045249784606753,9.983379896331982,-1.1131797162437227,26,4668,60,67,288,0.0017337799072265625,9.86205415725708,-0.006584288560164472,0.006584288560164472,-75.5605697631836,23.360897064208984,0.9369758367538452,9.983379896331982,-1.1131797162437227,-0.6682470439628574,598.7990686598872,384.7331137773975,9.983379896331982,1
2383,2382,298,cross,-1.107320321547773,1.0,1.2,default,48000,10.0,10.044603167831777,9.983380915536756,-1.107320321547773,26,4646,40,46,230,0.021375656127929688,9.843834280967712,-0.006632921146228909,0.006632921146228909,-75.56058502197266,23.366756439208984,0.9369758367538452,9.983380915536756,-1.107320321547773,-0.6682469726931188,599.0159403587335,384.73310861455997,9.983380915536756,1
2384,2383,299,cross,-1.1014609056533544,1.0,1.2,default,48000,10.0,10.043952360451033,9.983374323961172,-1.1014609056533544,26,4654,69,81,287,0.0033311843872070312,9.840924180072287,-0.006581026946019003,0.006581026946019003,-75.56060791015625,23.372615814208984,0.9369758367538452,9.983374323961172,-1.1014609056533544,-0.6682474336209694,599.2327817192139,384.733142004565,9.983374323961172,1
