metric,context_family,budget_kib,context_value,discovery_frames,global_profile,context_profile
utility_detection_only_frame,small_object_present,49.4,present,372,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,small_object_present,61.3,absent,480,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,small_object_present,61.3,present,372,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,small_object_present,64.1,absent,480,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,small_object_present,64.1,present,372,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,small_object_present,75.2,absent,480,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,small_object_present,75.2,present,372,ae64__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,small_object_present,79.2,absent,480,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,79.2,present,372,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,90.0,absent,480,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,90.0,present,372,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,94.2,absent,480,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,94.2,present,372,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,small_object_present,96.4,absent,480,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,96.4,present,372,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,101.1,absent,480,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,101.1,present,372,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,117.9,absent,480,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,117.9,present,372,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,122.7,absent,480,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,122.7,present,372,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,124.4,absent,480,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,124.4,present,372,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,129.2,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,129.2,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,148.6,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,148.6,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,153.9,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,153.9,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,154.6,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,154.6,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,163.4,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,163.4,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,174.7,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,174.7,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,192.8,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,192.8,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,195.7,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,195.7,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,200.6,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,200.6,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,203.1,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,203.1,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,228.6,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,228.6,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,239.4,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,239.4,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,251.8,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,251.8,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,260.9,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,260.9,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,267.7,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,267.7,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,289.0,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,289.0,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,341.0,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,341.0,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,392.0,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,392.0,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,452.2,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,452.2,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,565.6,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,565.6,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,598.1,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,598.1,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,759.7,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,759.7,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,784.8,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,784.8,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,small_object_present,1050.3,absent,480,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,small_object_present,1050.3,present,372,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,49.4,absent,637,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,49.4,present,215,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,61.3,absent,637,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,61.3,present,215,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,64.1,absent,637,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,64.1,present,215,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,75.2,absent,637,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,75.2,present,215,ae64__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,79.2,absent,637,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,79.2,present,215,ae128__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,90.0,absent,637,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,90.0,present,215,ae128__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,94.2,absent,637,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,94.2,present,215,ae128__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,96.4,absent,637,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,96.4,present,215,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,101.1,absent,637,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,101.1,present,215,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,117.9,absent,637,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,117.9,present,215,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,122.7,absent,637,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,122.7,present,215,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,124.4,absent,637,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,edge_truncated_present,124.4,present,215,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,129.2,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,edge_truncated_present,129.2,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,148.6,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,edge_truncated_present,148.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,153.9,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,edge_truncated_present,153.9,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,154.6,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,154.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,163.4,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,163.4,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,174.7,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,174.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,192.8,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,192.8,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,195.7,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,195.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,200.6,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,200.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,203.1,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,203.1,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,228.6,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,228.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,239.4,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,239.4,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,251.8,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,251.8,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,260.9,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,260.9,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,267.7,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,267.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,289.0,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,289.0,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,341.0,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,341.0,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,392.0,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,392.0,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,452.2,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,452.2,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,565.6,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,565.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,598.1,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,598.1,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,759.7,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,759.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,784.8,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,784.8,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,edge_truncated_present,1050.3,absent,637,ae128__uint4__roi0.0,ae128__uint6__roi0.5
utility_detection_only_frame,edge_truncated_present,1050.3,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.3
