sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y
moving_ego_pps200000_low_8loops_stride2_001004_frame84052,84052,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.30586624145508,-40.512962341308594
moving_ego_pps200000_low_8loops_stride2_001025_frame84094,84094,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.30586624145508,-40.512962341308594
moving_ego_pps200000_low_8loops_stride2_001028_frame84100,84100,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.30586624145508,-40.512962341308594
moving_ego_pps200000_low_8loops_stride2_001029_frame84102,84102,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.30586624145508,-40.512962341308594
moving_ego_pps200000_low_8loops_stride2_001048_frame84140,84140,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.24477005004883,-45.90668487548828
moving_ego_pps200000_low_8loops_stride2_001049_frame84142,84142,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.23921585083008,-46.570308685302734
moving_ego_pps200000_low_8loops_stride2_001060_frame84164,84164,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.945560455322266,-53.768856048583984
moving_ego_pps200000_low_8loops_stride2_001068_frame84180,84180,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-48.43242645263672,-58.477298736572266
moving_ego_pps200000_low_8loops_stride2_001069_frame84182,84182,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-48.84904098510742,-59.0037727355957
moving_ego_pps200000_low_8loops_stride2_001100_frame84244,84244,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.193,37.193,0.0,0.0,1.0,0.0,-67.65631103515625,-65.39225769042969
moving_ego_pps200000_low_8loops_stride2_001104_frame84252,84252,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,34.596,34.596,0.0,0.0,1.0,0.0,-70.30201721191406,-65.37641143798828
moving_ego_pps200000_low_8loops_stride2_001106_frame84256,84256,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.286,33.286,0.0,0.0,1.0,0.0,-71.62505340576172,-65.30224609375
moving_ego_pps200000_low_8loops_stride2_001114_frame84272,84272,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.029,28.029,0.0,0.0,1.0,0.0,-76.89668273925781,-64.769287109375
moving_ego_pps200000_low_8loops_stride2_001122_frame84288,84288,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,22.752,22.752,0.0,0.0,1.0,0.0,-82.03408813476562,-63.5159797668457
moving_ego_pps200000_low_8loops_stride2_001127_frame84298,84298,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.484,19.484,0.0,0.0,1.0,0.0,-85.13697052001953,-62.35236740112305
moving_ego_pps200000_low_8loops_stride2_001131_frame84306,84306,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,16.928,16.928,0.0,0.0,1.0,0.0,-87.53911590576172,-61.2262077331543
moving_ego_pps200000_low_8loops_stride2_001147_frame84338,84338,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,8.902,8.902,0.0,0.0,1.0,0.0,-96.12295532226562,-55.067230224609375
moving_ego_pps200000_low_8loops_stride2_001154_frame84352,84352,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-99.31858825683594,-51.66815948486328
moving_ego_pps200000_low_8loops_stride2_001171_frame84386,84386,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-105.40082550048828,-42.15603256225586
moving_ego_pps200000_low_8loops_stride2_001189_frame84422,84422,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.16767120361328,-30.85709571838379
moving_ego_pps200000_low_8loops_stride2_001193_frame84430,84430,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.61721801757812,-28.238685607910156
moving_ego_pps200000_low_8loops_stride2_001200_frame84444,84444,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.537,39.537,0.0,0.0,1.0,0.0,-110.03409576416016,-23.629150390625
moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,17.883,3.81,2.907,5.813,0.5,0.5,-110.33789825439453,-13.0172758102417
moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,17.319,4.084,2.691,5.383,0.5,0.5,-110.34672546386719,-11.02663803100586
moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.73,4.772,2.428,4.856,0.5,0.5,-110.35608673095703,-8.365111351013184
moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.441,5.122,2.306,4.612,0.5,0.5,-110.3597183227539,-7.034973621368408
moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.292,5.286,2.247,4.493,0.5,0.5,-110.35977172851562,-6.370068073272705
moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,23.462,6.169,2.113,6.338,0.667,0.333,-110.3587875366211,-3.7268686294555664
moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,22.826,17.19,2.478,7.435,0.667,0.333,-110.30126953125,8.188986778259277
moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,26.658,14.394,1.858,7.433,0.75,0.25,-109.40506744384766,13.404973030090332
moving_ego_pps200000_low_8loops_stride2_001259_frame84562,84562,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,30.551,26.39,2.478,7.435,0.667,0.333,-108.63512420654297,15.260270118713379
moving_ego_pps200000_low_8loops_stride2_001269_frame84582,84582,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,30.213,21.464,3.189,7.434,0.333,0.667,-104.70243835449219,20.61503791809082
moving_ego_pps200000_low_8loops_stride2_001282_frame84608,84608,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,26.621,15.13,0.0,0.0,1.0,0.0,-96.94888305664062,24.229448318481445
moving_ego_pps200000_low_8loops_stride2_001283_frame84610,84610,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,26.245,14.714,0.0,0.0,1.0,0.0,-96.28227996826172,24.30621910095215
moving_ego_pps200000_low_8loops_stride2_001291_frame84626,84626,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.428,11.86,0.0,0.0,1.0,0.0,-90.94853210449219,24.58521270751953
moving_ego_pps200000_low_8loops_stride2_001292_frame84628,84628,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.123,11.56,0.0,0.0,1.0,0.0,-90.28567504882812,24.606781005859375
moving_ego_pps200000_low_8loops_stride2_001296_frame84636,84636,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,22.014,10.516,0.0,0.0,1.0,0.0,-87.64530181884766,24.67696189880371
moving_ego_pps200000_low_8loops_stride2_001299_frame84642,84642,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,32.673,32.673,0.0,0.0,1.0,0.0,-85.658447265625,24.70608901977539
moving_ego_pps200000_low_8loops_stride2_001325_frame84694,84694,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,29.966,22.728,0.0,0.0,1.0,0.0,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001355_frame84754,84754,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.395,18.777,2.444,7.332,0.667,0.333,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001372_frame84788,84788,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.245,18.526,2.451,7.352,0.667,0.333,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001377_frame84798,84798,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,26.536,19.121,2.459,7.376,0.667,0.333,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001379_frame84802,84802,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.151,19.356,2.463,7.39,0.667,0.333,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001385_frame84814,84814,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,21.513,20.06,0.0,0.0,1.0,0.0,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001399_frame84842,84842,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,21.479,21.101,0.0,0.0,1.0,0.0,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001407_frame84858,84858,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,18.785,13.382,0.0,0.0,1.0,0.0,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001411_frame84866,84866,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,18.95,13.799,0.0,0.0,1.0,0.0,-70.5016860961914,24.641523361206055
moving_ego_pps200000_low_8loops_stride2_001418_frame84880,84880,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,16.225,14.084,0.0,0.0,1.0,0.0,-69.90422821044922,24.636693954467773
moving_ego_pps200000_low_8loops_stride2_001419_frame84882,84882,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,15.877,13.858,0.0,0.0,1.0,0.0,-69.39636993408203,24.631574630737305
moving_ego_pps200000_low_8loops_stride2_001425_frame84894,84894,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,14.941,14.941,0.0,0.0,1.0,0.0,-65.45272827148438,24.58043098449707
moving_ego_pps200000_low_8loops_stride2_001433_frame84910,84910,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-60.186256408691406,24.065284729003906
moving_ego_pps200000_low_8loops_stride2_001440_frame84924,84924,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-55.79218292236328,22.56170654296875
moving_ego_pps200000_low_8loops_stride2_001447_frame84938,84938,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-51.932861328125,19.941064834594727
moving_ego_pps200000_low_8loops_stride2_001462_frame84968,84968,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-46.053897857666016,12.016117095947266
moving_ego_pps200000_low_8loops_stride2_001465_frame84974,84974,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.640663146972656,10.034117698669434
moving_ego_pps200000_low_8loops_stride2_001478_frame85000,85000,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,36.293,36.293,0.0,0.0,1.0,0.0,-45.0683708190918,1.418877363204956
moving_ego_pps200000_low_8loops_stride2_001498_frame85040,85040,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.21,27.833,2.058,4.116,0.5,0.5,-45.185546875,-11.868453979492188
moving_ego_pps200000_low_8loops_stride2_001502_frame85048,85048,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.145,26.243,3.066,6.131,0.5,0.5,-45.220909118652344,-14.518177032470703
moving_ego_pps200000_low_8loops_stride2_001508_frame85060,85060,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.814,23.945,3.548,7.095,0.5,0.5,-45.2791748046875,-18.497421264648438
moving_ego_pps200000_low_8loops_stride2_001515_frame85074,85074,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.442,21.456,3.69,7.38,0.5,0.5,-45.32814025878906,-23.150053024291992
moving_ego_pps200000_low_8loops_stride2_001518_frame85080,85080,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,20.462,20.462,0.0,0.0,1.0,0.0,-45.35032272338867,-25.154054641723633
moving_ego_pps200000_low_8loops_stride2_001553_frame85150,85150,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.21705627441406,-48.377716064453125
moving_ego_pps200000_low_8loops_stride2_001559_frame85162,85162,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.52027130126953,-52.3295783996582
moving_ego_pps200000_low_8loops_stride2_001560_frame85164,85164,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.6588020324707,-52.974632263183594
moving_ego_pps200000_low_8loops_stride2_001563_frame85170,85170,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-46.37116622924805,-54.8515510559082
moving_ego_pps200000_low_8loops_stride2_001573_frame85190,85190,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-50.060585021972656,-60.38505554199219
moving_ego_pps200000_low_8loops_stride2_001577_frame85198,85198,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-52.128143310546875,-62.10040283203125
moving_ego_pps200000_low_8loops_stride2_001596_frame85236,85236,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-64.17768096923828,-65.28250122070312
moving_ego_pps200000_low_8loops_stride2_001600_frame85244,85244,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,38.682,38.005,3.68,7.36,0.5,0.5,-66.82599639892578,-65.3705825805664
moving_ego_pps200000_low_8loops_stride2_001605_frame85254,85254,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,32.268,29.776,3.67,7.339,0.5,0.5,-70.13326263427734,-65.37539672851562
moving_ego_pps200000_low_8loops_stride2_001614_frame85272,85272,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.291,11.727,3.342,6.683,0.5,0.5,-76.07328033447266,-64.878173828125
moving_ego_pps200000_low_8loops_stride2_001616_frame85276,85276,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,17.816,8.098,3.166,6.332,0.5,0.5,-77.38099670410156,-64.66902923583984
moving_ego_pps200000_low_8loops_stride2_001619_frame85282,85282,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,14.841,4.129,2.947,5.894,0.5,0.5,-79.32435607910156,-64.26136779785156
moving_ego_pps200000_low_8loops_stride2_001627_frame85298,85298,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,20.296,20.296,0.0,0.0,1.0,0.0,-84.36759185791016,-62.657188415527344
moving_ego_pps200000_low_8loops_stride2_001628_frame85300,85300,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.648,19.648,0.0,0.0,1.0,0.0,-84.97920227050781,-62.40201187133789
moving_ego_pps200000_low_8loops_stride2_001640_frame85324,85324,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.858,5.367,3.7,7.399,0.5,0.5,-91.92585754394531,-58.553226470947266
moving_ego_pps200000_low_8loops_stride2_001646_frame85336,85336,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,9.327,9.06,3.728,7.455,0.5,0.5,-95.03224182128906,-56.08134460449219
moving_ego_pps200000_low_8loops_stride2_001647_frame85338,85338,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,9.491,9.243,3.733,7.467,0.5,0.5,-95.53427124023438,-55.646446228027344
moving_ego_pps200000_low_8loops_stride2_001662_frame85368,85368,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,20.332,20.332,7.44,7.44,0.0,1.0,-102.03043365478516,-48.06605911254883
moving_ego_pps200000_low_8loops_stride2_001666_frame85376,85376,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,23.199,23.199,7.316,7.316,0.0,1.0,-103.44996643066406,-45.815303802490234
moving_ego_pps200000_low_8loops_stride2_001672_frame85388,85388,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.915,26.915,6.291,6.291,0.0,1.0,-105.33348846435547,-42.30521774291992
moving_ego_pps200000_low_8loops_stride2_001673_frame85390,85390,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,27.443,27.443,6.132,6.132,0.0,1.0,-105.61853790283203,-41.704063415527344
moving_ego_pps200000_low_8loops_stride2_001677_frame85398,85398,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,29.309,29.309,5.539,5.539,0.0,1.0,-106.67632293701172,-39.26988220214844
moving_ego_pps200000_low_8loops_stride2_001680_frame85404,85404,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,30.453,30.453,5.127,5.127,0.0,1.0,-107.3765869140625,-37.411231994628906
moving_ego_pps200000_low_8loops_stride2_001690_frame85424,85424,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.698,33.698,7.517,7.517,0.0,1.0,-109.1292495727539,-31.017536163330078
moving_ego_pps200000_low_8loops_stride2_001691_frame85426,85426,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,34.504,34.504,7.421,7.421,0.0,1.0,-109.25558471679688,-30.36577033996582
moving_ego_pps200000_low_8loops_stride2_001693_frame85430,85430,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,36.123,36.123,7.437,7.437,0.0,1.0,-109.47815704345703,-29.055742263793945
moving_ego_pps200000_low_8loops_stride2_001703_frame85450,85450,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.1037368774414,-22.474918365478516
moving_ego_pps200000_low_8loops_stride2_001706_frame85456,85456,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.18949890136719,-20.497711181640625
moving_ego_pps200000_low_8loops_stride2_001707_frame85458,85458,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.21479034423828,-19.83730125427246
moving_ego_pps200000_low_8loops_stride2_001715_frame85474,85474,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.31865692138672,-14.51570987701416
moving_ego_pps200000_low_8loops_stride2_001721_frame85486,85486,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.34461975097656,-10.526622772216797
moving_ego_pps200000_low_8loops_stride2_001729_frame85502,85502,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001731_frame85506,85506,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001756_frame85556,85556,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001758_frame85560,85560,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001759_frame85562,85562,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001765_frame85574,85574,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001770_frame85584,85584,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001785_frame85614,85614,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001791_frame85626,85626,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001792_frame85628,85628,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001793_frame85630,85630,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001798_frame85640,85640,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001799_frame85642,85642,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001800_frame85644,85644,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001801_frame85646,85646,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001805_frame85654,85654,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001823_frame85690,85690,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001829_frame85702,85702,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001853_frame85750,85750,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001854_frame85752,85752,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001855_frame85754,85754,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35184478759766,-8.27842903137207
moving_ego_pps200000_low_8loops_stride2_001871_frame85786,85786,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.984,39.984,0.0,0.0,1.0,0.0,-110.35334777832031,-7.677579402923584
moving_ego_pps200000_low_8loops_stride2_001873_frame85790,85790,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,38.652,38.652,0.0,0.0,1.0,0.0,-110.3540267944336,-6.517043113708496
moving_ego_pps200000_low_8loops_stride2_001877_frame85798,85798,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,35.748,35.748,0.0,0.0,1.0,0.0,-110.35144805908203,-3.8718583583831787
