class_name,density,global_xy_error_m,gt_bbox_area_px,gt_depth_m,gt_distance_m,match_status,radar_support_points,sample_id,score
vehicle,crowded,0.47561283775208,18397.173819951735,6.015719022222413,9.017632484436035,tp,26.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,0.7712913751602173
vehicle,crowded,0.5719915407529675,2762.2783764673472,16.00730601576595,19.980567932128906,tp,6.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,0.8706666231155396
person,crowded,0.6482864417857301,578.3607510720389,19.586434750901404,28.56292724609375,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,0.5214887261390686
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
vehicle,crowded,nan,151.07168146714622,97.43909518817834,129.64297485351562,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
vehicle,crowded,nan,9003.838972552008,17.19193885513576,33.010475158691406,fn,5.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
person,crowded,nan,23.47051576945343,83.70217248104707,98.8088607788086,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
person,crowded,nan,166.81545185319317,35.24832644843194,49.369224548339844,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
person,crowded,nan,242.1857735013549,26.945793235236472,32.22624588012695,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002057_frame69429,nan
vehicle,crowded,1.348334862088862,3785.2324538205166,12.761442501129437,16.369640350341797,tp,14.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,0.35343000292778015
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
vehicle,crowded,nan,2937.5076882114354,21.76094121853113,28.127853393554688,fn,6.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
vehicle,crowded,nan,133.6323441710939,100.19849513503235,126.67825317382812,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
person,crowded,nan,24.09661943135139,81.89570147842544,95.99474334716797,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
person,crowded,nan,151.3506422643033,35.99190927691807,48.669342041015625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
person,crowded,nan,159.1630671266359,31.541686214259414,39.443946838378906,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
person,crowded,nan,875.0906133725351,16.72484347191201,27.3087100982666,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
person,crowded,nan,165.83523995411002,29.728490316618895,34.663002014160156,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002066_frame69447,nan
vehicle,crowded,1.348652667833391,3191.4281389982225,13.978931647905128,17.74048614501953,tp,11.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,0.45459574460983276
vehicle,crowded,2.6946860696510195,3550.626046598024,20.80897458897303,29.562915802001953,tp,6.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,0.3505282402038574
person,crowded,2.8265582363944253,970.3632271893948,16.07325183606116,27.057708740234375,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,0.5804415345191956
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
vehicle,crowded,nan,129.71725223272492,100.96672170521157,126.393310546875,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
person,crowded,nan,24.314233160113815,81.4831162288291,95.36285400390625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
person,crowded,nan,147.08365317344504,36.1592219386456,48.52886962890625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
person,crowded,nan,153.47684249873882,32.15500687047057,40.10844421386719,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
person,crowded,nan,144.34336242730186,30.349797902013037,35.323020935058594,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002068_frame69451,nan
vehicle,crowded,0.7617715697681001,2316.458864111151,17.412163328618448,21.689430236816406,tp,9.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,0.5239111185073853
person,crowded,1.6766192188338407,1448.5283555715316,13.792680119962085,26.2990779876709,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,0.7057958841323853
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
vehicle,crowded,nan,4886.518066782594,15.747198409687513,34.752017974853516,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
vehicle,crowded,nan,116.90500444576058,103.36094356642204,125.84241485595703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
person,crowded,nan,25.099333463084374,80.03838450527353,93.1563949584961,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
person,crowded,nan,146.8824075810797,36.70800442542374,48.11601257324219,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
person,crowded,nan,138.4402806353596,34.22538024773549,42.28489303588867,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
person,crowded,nan,158.83991272894738,32.006298272531936,37.580528259277344,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002075_frame69465,nan
vehicle,crowded,0.408633464147553,89.92566284693017,119.5674489470787,130.6975555419922,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,0.35751205682754517
person,crowded,0.6872500791200871,26.164873419675242,78.1804169814224,90.33236694335938,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,0.7440335154533386
vehicle,crowded,2.915734474688439,3388.0867814656895,21.001263526732075,29.82509422302246,tp,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,0.3172591030597687
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
vehicle,crowded,nan,102.44121681866442,109.45032262024512,128.41683959960938,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
vehicle,crowded,nan,928.7523916495011,44.410143982694066,91.75824737548828,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
person,crowded,nan,146.5143656648906,36.90254262881115,47.375667572021484,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
person,crowded,nan,117.16830792188328,36.76946980671327,44.90700912475586,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
person,crowded,nan,142.48011565423218,46.28363997509407,91.38497924804688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
person,crowded,nan,145.21051726635199,33.743079992473504,40.37929153442383,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002084_frame69483,nan
vehicle,crowded,1.0398990834174593,4782.260738371074,19.33814465565952,30.984960556030273,tp,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,0.5069433450698853
person,crowded,1.704627467101729,26.4107118229523,77.76753791656272,89.7069091796875,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,0.8889763951301575
vehicle,crowded,2.086191158337472,95.15653436237463,116.6848826585509,128.57342529296875,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,0.3119821548461914
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
vehicle,crowded,nan,83.43287344481249,112.71325622222741,130.95220947265625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
vehicle,crowded,nan,1066.3921731503008,46.50022045011444,92.23008728027344,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
person,crowded,nan,144.07925242923687,36.92078790710484,47.23542785644531,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
person,crowded,nan,110.55161169845097,37.32251007347845,45.50046920776367,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
person,crowded,nan,137.96039852942582,46.868779836367274,91.9806900024414,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
person,crowded,nan,142.39828388172802,34.12901470237818,41.006309509277344,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002086_frame69487,nan
person,crowded,1.8984697295851873,27.16901519762908,76.52889401799364,87.83539581298828,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,0.4962215721607208
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
vehicle,crowded,nan,115.74199796248881,108.68819436739537,122.98374938964844,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
vehicle,crowded,nan,2748.026898973615,14.876313822238473,35.69503402709961,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
vehicle,crowded,nan,833.8017283501896,50.365770347377165,92.98249053955078,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
person,crowded,nan,145.4543747683731,36.77290585945629,46.62553024291992,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
person,crowded,nan,106.05609459503499,39.07494685133993,47.345306396484375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
person,crowded,nan,125.565505260627,48.62421396306098,93.77469635009766,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
person,crowded,nan,134.42464630446258,35.28681950763745,42.89704895019531,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002092_frame69499,nan
person,crowded,2.151065313488797,27.82570949130203,75.49668617440288,86.28162384033203,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,0.5737389922142029
vehicle,crowded,nan,208.77642911868242,56.81649703119193,60.80830383300781,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
vehicle,crowded,nan,132.2366404225838,103.02040664442268,119.28907775878906,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
vehicle,crowded,nan,67.77891493503184,128.01620034844507,136.4037322998047,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
vehicle,crowded,nan,852.947822070336,50.36033930370547,92.98314666748047,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
vehicle,crowded,nan,201.0154250626724,55.54774312899609,60.208797454833984,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
person,crowded,nan,125.18103217192622,36.15449046318589,45.767417907714844,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
person,crowded,nan,91.09696560318386,40.42931016740934,48.78983688354492,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
person,crowded,nan,116.41555317859799,50.0870692301057,95.27727508544922,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
person,crowded,nan,128.27067565844564,36.25166029945185,44.48274612426758,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002097_frame69509,nan
vehicle,crowded,0.22532221075161732,160.05105397573433,95.4946339404802,114.7718734741211,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,0.9421433806419373
person,crowded,1.6433129540818094,29.355219719512192,73.2258413164043,82.88356018066406,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,0.8391940593719482
vehicle,crowded,nan,213.55409107503834,56.34129476298844,60.28657913208008,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
vehicle,crowded,nan,97.52274643268917,112.15669246087704,124.11862182617188,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
vehicle,crowded,nan,841.3157386202689,50.7994468941703,93.06473541259766,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
vehicle,crowded,nan,203.14508760437818,54.81513180283363,59.3934211730957,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
person,crowded,nan,136.87863513778183,34.40608161511592,43.83711624145508,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
person,crowded,nan,72.05075132801429,43.2475020039976,52.03645706176758,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
person,crowded,nan,99.37219867675373,53.30536293350883,98.60551452636719,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
person,crowded,nan,116.11135404014378,38.37429573843715,47.99882125854492,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002108_frame69531,nan
vehicle,crowded,1.1073181540379076,160.05105397573433,95.4946339404802,114.7718734741211,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,0.9405121803283691
person,crowded,2.6139067638103812,29.500362648081012,73.01940010797695,82.57611083984375,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,0.7496592998504639
vehicle,crowded,nan,217.04791785028974,56.01005626775702,59.924949645996094,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
vehicle,crowded,nan,101.80242863372403,110.8010684185047,123.14208984375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
vehicle,crowded,nan,827.1955003391131,51.108707196473105,93.12184143066406,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
vehicle,crowded,nan,207.2317674200397,54.30146309141578,58.827423095703125,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
person,crowded,nan,137.99690642243138,34.23102921024242,43.63396453857422,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
person,crowded,nan,70.48152476419241,43.51569635529524,52.356468200683594,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
person,crowded,nan,98.00345657440396,53.59793148169081,98.9095458984375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
person,crowded,nan,115.09115665663141,38.56725985398534,48.32012939453125,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002109_frame69533,nan
vehicle,crowded,1.7653186613998113,160.05105397573433,95.4946339404802,114.7718734741211,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,0.915989875793457
vehicle,crowded,nan,261.79648150934895,52.28381459292979,55.87115478515625,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
vehicle,crowded,nan,118.4769887400869,103.43318929597731,118.03398895263672,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
vehicle,crowded,nan,682.8285687715753,54.707959426066125,93.80445861816406,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
vehicle,crowded,nan,259.5454516513556,49.765793403774595,53.868316650390625,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
person,crowded,nan,30.615729258977048,73.40889573708797,83.35546875,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
person,crowded,nan,142.90332130654122,33.13741941919858,42.32588577270508,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
person,crowded,nan,66.76773067077012,45.18137754447303,54.391815185546875,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
person,crowded,nan,90.3312691717434,55.35336396923134,100.73854064941406,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
person,crowded,nan,109.23886761453394,39.72504744890602,50.25315475463867,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002115_frame69545,nan
vehicle,crowded,0.4106444514838916,160.05105397573433,95.4946339404802,114.7718734741211,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,0.7860139608383179
person,crowded,1.949989819240241,30.271037297120134,74.02049056332753,84.4657211303711,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,0.8760979175567627
person,crowded,2.343926146636857,12.293644044501718,110.08990788132763,115.19576263427734,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,0.3301873207092285
person,crowded,2.8782214534229267,149.74671792353575,32.40749576805413,41.448768615722656,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,0.7984793782234192
vehicle,crowded,nan,374.4382132020254,48.952913687144225,52.099876403808594,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
vehicle,crowded,nan,135.5549055149599,99.17136789488282,115.27748107910156,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
vehicle,crowded,nan,549.6969176006429,59.014546140524246,94.73583984375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
vehicle,crowded,nan,243.1950479515083,44.475240069187294,48.25928497314453,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
person,crowded,nan,63.61493417889155,46.29391583361611,55.7508430480957,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
person,crowded,nan,85.68627112907093,56.5236521545919,101.9623031616211,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
person,crowded,nan,105.57832500760877,40.49690055910377,51.54641342163086,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002119_frame69553,nan
person,crowded,1.2674018563042706,12.78512390187649,108.30116748507166,113.75542449951172,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,0.6828535199165344
person,crowded,1.7188114919021122,160.9832916490743,31.311951060187795,40.13301086425781,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,0.8187375664710999
vehicle,crowded,2.715912487286777,160.05105397573433,95.4946339404802,114.7718734741211,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,0.4411150813102722
person,crowded,2.7867569032987682,59.28840690701853,47.96272172011449,57.78947067260742,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,0.5764955878257751
vehicle,crowded,nan,499.23036353063844,46.988839263725346,48.32893753051758,fn,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
vehicle,crowded,nan,156.0521137282423,94.27330314817445,112.27943420410156,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
vehicle,crowded,nan,385.44854442179354,67.50981423453543,97.15086364746094,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
vehicle,crowded,nan,773.7542155987059,34.869444512132226,39.10145568847656,fn,6.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
person,crowded,nan,29.767532856985053,74.9379942618928,86.14453125,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
person,crowded,nan,79.33727368305182,58.27907932666677,103.8043212890625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
person,crowded,nan,100.4184973878703,41.65468860438795,53.492515563964844,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002125_frame69565,nan
person,crowded,0.738229671826619,193.621841518572,28.673092875804805,36.87867736816406,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,0.4408353269100189
person,crowded,0.7762689170780865,14.647568708075475,102.33869882100628,109.0925521850586,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,0.6998358964920044
vehicle,crowded,nan,295.18659647822875,59.219358403949556,68.45442962646484,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
vehicle,crowded,nan,160.05105397573433,95.4946339404802,114.7718734741211,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
vehicle,crowded,nan,152.56944941177167,94.03976273046392,112.13287353515625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
vehicle,crowded,nan,151.6544879012826,96.13907752185679,111.32475280761719,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
person,crowded,nan,29.691016219241323,74.55295910979031,88.62181854248047,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
person,crowded,nan,48.680133920909775,53.83319335351338,64.55146789550781,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
person,crowded,nan,62.44649451353721,64.13050655801636,109.9948501586914,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
person,crowded,nan,85.67313710067076,45.51396756335679,60.024566650390625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002145_frame69605,nan
person,crowded,0.2696948354704747,244.21153673803127,25.731036026961803,33.373741149902344,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,0.6669182777404785
person,crowded,0.5327560294092492,52.427182204284826,68.8116460227206,114.9968490600586,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,0.42658430337905884
vehicle,crowded,0.7392424076845084,160.05105397573433,95.4946339404802,114.7718734741211,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,0.4046330749988556
person,crowded,2.1483068980710893,16.444720491634346,97.572401721812,105.5251235961914,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,0.4657539129257202
vehicle,crowded,nan,238.7815074067716,66.27920468658905,80.79012298583984,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
vehicle,crowded,nan,152.56944941177167,94.03976273046392,112.13287353515625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
vehicle,crowded,nan,85.4536017915832,119.17458411358817,127.9556884765625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
person,crowded,nan,27.898939412379494,70.70348314318909,87.31523132324219,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
person,crowded,nan,40.68465853538789,58.586127567487424,69.95886993408203,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
person,crowded,nan,76.07563830826639,48.6013967641229,65.28961944580078,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002161_frame69637,nan
person,crowded,0.6999231439381824,50.80980993787995,69.68936535731365,115.93911743164062,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002164_frame69643,0.7269772291183472
person,crowded,0.9720084800272095,255.7542597504372,25.17965456940906,32.71709060668945,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_002164_frame69643,0.8046823143959045
