family,quant,sample_id,input_prediction_count,baseline_ms,selected_ms,paired_delta_ms
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002615_frame107424,7,0.0016045,0.003776,0.0021715
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002618_frame107430,7,0.0015795,0.0058815,0.004301999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002626_frame107446,7,0.001595,0.005856,0.004261
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002634_frame107462,6,0.001426,0.00474,0.003314
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002637_frame107468,5,0.0012235,0.00268,0.0014565000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002638_frame107470,4,0.0010195,0.002068,0.0010485
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002648_frame107490,4,0.000997,0.0025215,0.0015244999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002654_frame107502,5,0.001216,0.005206,0.00399
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002662_frame107518,3,0.000853,0.0022905,0.0014375
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002666_frame107526,2,0.000613,0.0012555,0.0006425000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002670_frame107534,2,0.000593,0.001209,0.000616
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002671_frame107536,2,0.0005925,0.0012175,0.000625
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002681_frame107556,3,0.0008015,0.0013255,0.000524
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002690_frame107574,2,0.0006265,0.001233,0.0006064999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002691_frame107576,0,0.000175,0.0002575,8.250000000000003e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002692_frame107578,1,0.0004255,0.0006205,0.00019499999999999997
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002694_frame107582,0,0.0001795,0.000257,7.750000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002695_frame107584,2,0.000615,0.001232,0.000617
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002697_frame107588,0,0.000185,0.000256,7.099999999999999e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002704_frame107602,3,0.0008225,0.0018735,0.0010509999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002710_frame107614,4,0.001031,0.002547,0.0015159999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002716_frame107626,3,0.000803,0.001864,0.0010609999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002717_frame107628,3,0.000822,0.0018965,0.0010745
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002725_frame107644,4,0.001024,0.0025915,0.0015675
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002726_frame107646,5,0.0011855,0.0034715,0.0022860000000000003
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002731_frame107656,5,0.0011925,0.002581,0.0013885
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002732_frame107658,5,0.001205,0.0026215,0.0014165000000000002
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002736_frame107666,5,0.0012015,0.0025945,0.001393
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002740_frame107674,5,0.001167,0.00342,0.002253
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002755_frame107704,4,0.0010175,0.0020015,0.0009839999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002761_frame107716,4,0.000989,0.00197,0.0009809999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002809_frame107812,7,0.001566,0.004561,0.0029950000000000003
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002816_frame107826,5,0.0012055,0.0026405,0.001435
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002881_frame107956,5,0.001188,0.00261,0.0014219999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002885_frame107964,6,0.0013425,0.003229,0.0018865000000000002
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002889_frame107972,6,0.001389,0.0032725,0.0018834999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002891_frame107976,5,0.0012195,0.002589,0.0013695
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002895_frame107984,4,0.0009785,0.00253,0.0015515000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002896_frame107986,4,0.0009965,0.002489,0.0014925
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002902_frame107998,4,0.000961,0.002317,0.001356
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002908_frame108010,5,0.0011925,0.0035185,0.002326
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002912_frame108018,7,0.001544,0.005062,0.0035179999999999994
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_002918_frame108030,6,0.0014275,0.004315,0.0028875000000000003
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003028_frame108250,4,0.000969,0.001491,0.0005219999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003038_frame108270,5,0.0012465,0.0030695,0.0018230000000000002
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003040_frame108274,4,0.0010135,0.0015345,0.000521
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003044_frame108282,3,0.000794,0.0013255,0.0005315000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003045_frame108284,1,0.000405,0.0005945,0.0001895
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003046_frame108286,1,0.0004465,0.0006515,0.00020499999999999994
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003051_frame108296,0,0.000193,0.000275,8.200000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003053_frame108300,1,0.000426,0.000623,0.00019699999999999996
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003055_frame108304,1,0.000411,0.0005985,0.00018749999999999995
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003068_frame108330,2,0.00058,0.0010805,0.0005005000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003074_frame108342,2,0.0005825,0.001039,0.0004565
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003095_frame108384,3,0.000787,0.001877,0.0010899999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003097_frame108388,4,0.000962,0.002744,0.001782
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003101_frame108396,4,0.001007,0.0030685,0.0020615
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003104_frame108402,2,0.000599,0.0011995,0.0006005
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003106_frame108406,2,0.0005755,0.0012,0.0006245
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003109_frame108412,1,0.0004175,0.000621,0.0002035
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003112_frame108418,1,0.000428,0.000633,0.000205
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003114_frame108422,1,0.0004125,0.00061,0.00019749999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003123_frame108440,2,0.000584,0.0011815,0.0005975
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003155_frame108504,2,0.000616,0.000723,0.000107
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003166_frame108526,2,0.0006035,0.0007495,0.00014599999999999997
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003179_frame108552,3,0.0008,0.0013325,0.0005324999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003185_frame108564,4,0.001071,0.0026345,0.0015635000000000002
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003189_frame108572,0,0.000196,0.0002665,7.050000000000003e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003191_frame108576,0,0.00023,0.000327,9.699999999999997e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003198_frame108590,0,0.000191,0.000254,6.299999999999999e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003228_frame108650,0,0.0001875,0.0002435,5.6000000000000006e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003232_frame108658,0,0.0001835,0.000256,7.25e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003237_frame108668,0,0.0001885,0.000262,7.350000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003244_frame108682,0,0.0001965,0.000259,6.25e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003356_frame108906,3,0.000825,0.001421,0.000596
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003360_frame108914,6,0.001478,0.00291,0.001432
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003366_frame108926,6,0.0014115,0.002291,0.0008795000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003380_frame108954,4,0.001026,0.0015715,0.0005455
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003383_frame108960,4,0.000999,0.001597,0.0005979999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003387_frame108968,4,0.001006,0.0024005,0.0013945
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003389_frame108972,4,0.000978,0.001503,0.0005250000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003390_frame108974,4,0.001,0.002415,0.001415
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003391_frame108976,4,0.0010235,0.0024855,0.0014619999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003393_frame108980,4,0.001042,0.0015775,0.0005355
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003399_frame108992,4,0.0010145,0.0024875,0.0014730000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003406_frame109006,4,0.000991,0.00245,0.001459
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003410_frame109014,4,0.000996,0.0015505,0.0005545000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003418_frame109030,4,0.0010265,0.0015895,0.0005629999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003449_frame109092,4,0.001003,0.002402,0.001399
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003456_frame109106,1,0.000407,0.0004155,8.49999999999999e-06
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003457_frame109108,4,0.000995,0.0010455,5.049999999999998e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003459_frame109112,1,0.0004,0.000415,1.4999999999999985e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003474_frame109142,9,0.00203,0.0088555,0.0068255
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003490_frame109174,5,0.001212,0.003687,0.002475
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003492_frame109178,6,0.001413,0.0026875,0.0012744999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003508_frame109210,6,0.00139,0.0053325,0.0039425
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003527_frame109248,5,0.0012405,0.003911,0.0026705
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003536_frame109266,0,0.000199,0.000267,6.799999999999997e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003537_frame109268,1,0.000398,0.0006085,0.00021049999999999997
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003538_frame109270,1,0.0004115,0.000609,0.00019749999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003558_frame109310,4,0.001013,0.0020515,0.0010385
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003580_frame109354,3,0.0008255,0.0017635,0.0009380000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003582_frame109358,3,0.0008075,0.001727,0.0009195000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003590_frame109374,6,0.0014115,0.0035785,0.002167
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003602_frame109398,1,0.0004185,0.0006435,0.000225
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003614_frame109422,0,0.0001945,0.0002655,7.099999999999999e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003620_frame109434,0,0.0001825,0.000248,6.550000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003650_frame109494,4,0.0009975,0.002404,0.0014065
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003655_frame109504,2,0.000608,0.001271,0.000663
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003753_frame109700,5,0.0011735,0.0037945,0.002621
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003903_frame110000,1,0.0004085,0.000593,0.00018449999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003904_frame110002,2,0.000612,0.001203,0.000591
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003911_frame110016,2,0.000586,0.0011755,0.0005894999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003915_frame110024,2,0.0005975,0.001185,0.0005875
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_003922_frame110038,1,0.0004125,0.000581,0.00016850000000000003
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004001_frame110196,0,0.0002,0.000275,7.500000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004007_frame110208,0,0.00019,0.000268,7.8e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004010_frame110214,0,0.000186,0.000262,7.600000000000003e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004012_frame110218,0,0.000193,0.00027,7.7e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004016_frame110226,0,0.0001995,0.0002615,6.200000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004022_frame110238,0,0.0002,0.000285,8.499999999999998e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004082_frame110358,1,0.000421,0.0006305,0.0002095
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004087_frame110368,0,0.0001815,0.000258,7.649999999999999e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004089_frame110372,0,0.0001775,0.000253,7.550000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004097_frame110388,0,0.000186,0.0002635,7.750000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004101_frame110396,0,0.0001875,0.000264,7.650000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004114_frame110422,0,0.0001815,0.00026,7.849999999999998e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004116_frame110426,1,0.000414,0.0006115,0.00019749999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004119_frame110432,4,0.0010155,0.001563,0.0005475
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004150_frame110494,2,0.000621,0.0007975,0.0001765
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004154_frame110502,1,0.0004175,0.0006005,0.000183
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004161_frame110516,4,0.0009905,0.0023745,0.0013839999999999998
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004163_frame110520,3,0.000835,0.001438,0.000603
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004166_frame110526,5,0.0012245,0.0033905,0.002166
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004204_frame110602,2,0.000637,0.0012705,0.0006335
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004206_frame110606,3,0.0008265,0.0013945,0.0005679999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004231_frame110656,0,0.0001825,0.000266,8.350000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004232_frame110658,1,0.000403,0.000626,0.00022300000000000005
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004250_frame110694,0,0.000186,0.0002545,6.850000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004253_frame110700,0,0.0001805,0.000257,7.650000000000002e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004257_frame110708,0,0.0001735,0.0002675,9.400000000000001e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004263_frame110720,2,0.0006105,0.0012155,0.000605
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004331_frame110856,1,0.0004145,0.0006195,0.00020500000000000005
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004333_frame110860,1,0.0004325,0.0006285,0.00019600000000000005
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004334_frame110862,2,0.0006215,0.0007375,0.000116
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004336_frame110866,2,0.0006275,0.0012605,0.0006329999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004340_frame110874,3,0.0008295,0.001406,0.0005764999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004342_frame110878,4,0.0010105,0.003563,0.0025525
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004343_frame110880,6,0.0014885,0.004881,0.0033924999999999997
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004450_frame111094,1,0.000395,0.0005805,0.00018549999999999996
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004454_frame111102,1,0.0004195,0.000596,0.00017649999999999995
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004459_frame111112,4,0.0009895,0.002499,0.0015095
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004461_frame111116,3,0.000822,0.0019235,0.0011015
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004500_frame111194,3,0.000849,0.001838,0.0009889999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004517_frame111228,2,0.000655,0.00131,0.000655
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004525_frame111244,2,0.000625,0.0012265,0.0006014999999999999
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004531_frame111256,2,0.000625,0.0012185,0.0005935
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004536_frame111266,2,0.000619,0.0012405,0.0006215000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004545_frame111284,2,0.0006315,0.0012375,0.0006060000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004551_frame111296,2,0.0006545,0.0012695,0.000615
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004560_frame111314,2,0.000663,0.0012935,0.0006305
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004561_frame111316,4,0.0010095,0.0028625,0.001853
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004563_frame111320,3,0.000823,0.001906,0.001083
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004577_frame111348,4,0.0010105,0.001522,0.0005115
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004580_frame111354,3,0.000832,0.0019165,0.0010845
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004583_frame111360,4,0.0009965,0.0020195,0.001023
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004584_frame111362,2,0.000618,0.001237,0.0006190000000000001
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004592_frame111378,0,0.000178,0.0002535,7.549999999999999e-05
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004595_frame111384,2,0.000616,0.00124,0.000624
noae,uint8,moving_ego_pps200000_crowded_8loops_stride2_004603_frame111400,2,0.0006325,0.0012815,0.0006490000000000001
