seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
794,1590210038758049,1787375564975213657,1,1,1590210050202858,1,11.4448
795,1590210138760840,1787375565075216560,1,1,1590210159442868,1,20.6820
796,1590210238764116,1787375565175219529,1,1,1590210252936099,1,14.1720
797,1590210338762953,1787375565275218393,1,1,1590210358657357,1,19.8944
798,1590210438755577,1787375565375211324,1,1,1590210459499376,1,20.7438
799,1590210538753764,1787375565475209232,1,1,1590210562532890,1,23.7791
800,1590210638760594,1787375565575216208,1,1,1590210661531926,1,22.7713
801,1590210738752376,1787375565675207937,1,1,1590210751591167,1,12.8388
802,1590210838752460,1787375565775207919,1,1,1590210861482668,1,22.7302
803,1590210938751809,1787375565875207311,1,1,1590210960977639,1,22.2258
804,1590211038759291,1787375565975214787,1,1,1590211049967810,1,11.2085
805,1590211138758018,1787375566075213652,1,1,1590211161607014,1,22.8490
806,1590211238756874,1787375566175212334,1,1,1590211250821960,1,12.0651
807,1590211338750935,1787375566275206421,1,1,1590211360807131,1,22.0562
808,1590211438762878,1787375566375218233,1,1,1590211460785811,1,22.0229
809,1590211538757203,1787375566475212696,1,1,1590211561537384,1,22.7802
810,1590211638756706,1787375566575212110,1,1,1590211658101884,1,19.3452
811,1590211738756955,1787375566675212368,1,1,1590211758433800,1,19.6768
812,1590211838757754,1787375566775213404,1,1,1590211858194921,1,19.4372
813,1590211938760915,1787375566875216281,1,1,1590211958147908,1,19.3870
814,1590212038760059,1787375566975215552,1,1,1590212061484401,1,22.7243
815,1590212138781561,1787375567075237134,1,1,1590212157834109,1,19.0525
816,1590212238750977,1787375567175206493,1,1,1590212257589456,1,18.8385
817,1590212338750931,1787375567275206588,1,1,1590212357344580,1,18.5936
818,1590212438750807,1787375567375206148,1,1,1590212457397614,1,18.6468
819,1590212538750393,1787375567475205782,1,1,1590212558329188,1,19.5788
820,1590212638755875,1787375567575211273,1,1,1590212656468449,1,17.7126
821,1590212738751554,1787375567675207123,1,1,1590212758487245,1,19.7357
822,1590212838759497,1787375567775214897,1,1,1590212858913577,1,20.1541
823,1590212938756826,1787375567875212216,1,1,1590212956842051,1,18.0852
824,1590213038754973,1787375567975210391,1,1,1590213056294482,1,17.5395
825,1590213138760197,1787375568075215835,1,1,1590213160877932,1,22.1177
826,1590213238756658,1787375568175212080,1,1,1590213259064343,1,20.3077
827,1590213338755731,1787375568275211173,1,1,1590213361374323,1,22.6186
828,1590213438760667,1787375568375216129,1,1,1590213450177948,1,11.4173
829,1590213538761804,1787375568475217291,1,1,1590213558892901,1,20.1311
830,1590213638760296,1787375568575215925,1,1,1590213660481032,1,21.7207
831,1590213738760582,1787375568675216049,1,1,1590213760269193,1,21.5086
832,1590213838753361,1787375568775209011,1,1,1590213857733934,1,18.9806
833,1590213938753423,1787375568875208912,1,1,1590213960285794,1,21.5324
834,1590214038756776,1787375568975212398,1,1,1590214051872501,1,13.1157
835,1590214138758621,1787375569075214213,1,1,1590214158458347,1,19.6997
836,1590214238761000,1787375569175216667,1,1,1590214258118246,1,19.3572
837,1590214338761978,1787375569275217473,1,1,1590214362904494,1,24.1425
838,1590214438757483,1787375569375212892,1,1,1590214450885072,1,12.1276
839,1590214538758164,1787375569475213861,1,1,1590214559633008,1,20.8748
840,1590214639024798,1787375569575480301,1,1,1590214661612014,1,22.5872
841,1590214738758328,1787375569675213817,1,1,1590214750499835,1,11.7415
842,1590214838751742,1787375569775207208,1,1,1590214861373487,1,22.6217
843,1590214938754287,1787375569875209696,1,1,1590214950801639,1,12.0474
844,1590215038805383,1787375569975260879,1,1,1590215061028006,1,22.2226
845,1590215138775038,1787375570075230585,1,1,1590215162852608,1,24.0776
846,1590215238756388,1787375570175211960,1,1,1590215258613870,1,19.8575
847,1590215338763690,1787375570275219308,1,1,1590215358263502,1,19.4998
848,1590215438755937,1787375570375211346,1,1,1590215459800562,1,21.0446
849,1590215538757568,1787375570475212970,1,1,1590215562566663,1,23.8091
