profile_id,display_profile_id,sensitivity_floor_id,quality_floor_config_sha256,max_recall_drop,max_class_recall_drop,max_localization_increase_m,max_fp_per_frame_increase,recall_drop,vehicle_recall_drop,pedestrian_recall_drop,localization_increase_m,vehicle_localization_increase_m,pedestrian_localization_increase_m,vehicle_precision_drop,pedestrian_precision_drop,fp_per_frame_increase,vehicle_fp_per_frame_increase,pedestrian_fp_per_frame_increase,miou_drop_secondary,screen_basis,incremental_recall_gate_pass,incremental_vehicle_recall_gate_pass,incremental_pedestrian_recall_gate_pass,incremental_aggregate_localization_gate_pass,incremental_aggregate_fp_gate_pass,roi_incremental_screen_pass,absolute_object_quality_gate_status,class_precision_localization_gate_status,difficult_object_gate_status,difficult_nonempty_gate_status,quality_gate_status,quality_gate_reason,segmentation_used_as_veto,final_eligible,decision_status
ae32__u8__q0.7__zstd3__ckpt10cebbeede4d,ae32/u8/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00589895,0.00202593,0.01257862,0.04573635,0.04429603,0.05071942,0.00689913,0.01861532,0.04949121,0.02728955,0.02220167,0.06376963,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u8__q0.98__zstd3__ckpt10cebbeede4d,ae32/u8/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.03077712,0.02917342,0.03354298,0.16239206,0.15879705,0.17046636,0.01647911,0.0364277,0.07678076,0.03654024,0.04024052,0.2202545,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,True,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u8__q0.9__zstd3__ckpt10cebbeede4d,ae32/u8/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0074378,0.00162075,0.0174703,0.06594982,0.05976145,0.0810334,0.00678934,0.01278772,0.03885291,0.02728955,0.01156337,0.12090456,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u8__q0__zstd3__ckpt10cebbeede4d,ae32/u8/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u4/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00025648,0.0,0.00069881,-0.00705218,-0.00748261,-0.006109,0.00279318,0.00411472,0.01711378,0.01156337,0.00555042,0.08482781,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u4/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00230828,0.00121556,-0.00838574,0.05497411,0.04464627,0.07171871,0.00412194,0.00200659,0.02173913,0.01572618,0.00601295,0.1216382,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u4/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00025648,0.00324149,-0.00628931,0.04634046,0.03585932,0.06340487,0.00764448,0.00224084,0.03376503,0.02821462,0.00555042,0.17286929,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0.98__zstd3__ckptc6a2362c7c2d,ae64/u4/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01436266,0.0149919,0.01327743,0.16923325,0.18399584,0.14194173,0.01978348,0.02313987,0.09481961,0.066605,0.02821462,0.34800709,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0.9__zstd3__ckptc6a2362c7c2d,ae64/u4/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00666838,0.00324149,0.01257862,0.04776397,0.03540092,0.0728423,0.00971364,0.01188229,0.04902868,0.03700278,0.0120259,0.33992338,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u4__q0__zstd3__ckptc6a2362c7c2d,ae64/u4/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,-0.00081037,0.00139762,0.00011609,0.00148739,-0.00196512,-0.00021988,0.00134225,0.0013876,0.0,0.0013876,0.03020058,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00333419,0.0060778,-0.00139762,0.04477298,0.03105385,0.06828805,0.00088007,0.00632339,0.00647549,-0.00323774,0.00971323,0.0440534,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00128238,0.00405186,-0.00349406,0.04762066,0.03180684,0.07490576,0.00570354,0.00417718,0.02682701,0.01942646,0.00740056,0.06894098,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0.98__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01564504,0.01701783,0.01327743,0.17261386,0.17719595,0.16367149,0.01409905,0.01753329,0.06059204,0.04024052,0.02035153,0.21760565,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0.9__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00718133,0.00162075,0.01677149,0.05539655,0.04688337,0.07446353,0.00827683,0.01065948,0.04209066,0.0333025,0.00878816,0.143499,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00076943,0.00081037,0.00069881,-0.00446114,-0.0056179,-0.00234801,0.00154282,-0.00172569,0.00277521,0.00555042,-0.00277521,0.02046714,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00307771,0.00729335,-0.00419287,0.04415568,0.02758338,0.07203938,0.00076894,-0.00049583,-0.00416281,-0.00508788,0.00092507,0.03232792,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0010259,0.00324149,-0.00279525,0.04653976,0.03267319,0.07069287,0.00395703,-0.00011947,0.01387604,0.01295097,0.00092507,0.04775531,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0.98__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01590151,0.01701783,0.01397624,0.1720402,0.1749647,0.16627611,0.01409489,0.01263548,0.05319149,0.04024052,0.01295097,0.21676814,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0.9__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0074378,0.00202593,0.01677149,0.05580914,0.043777,0.08131701,0.0077402,0.0061862,0.03283996,0.03052729,0.00231267,0.10324443,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae64__u8__q0__zstd3__ckptc6a2362c7c2d,ae64/u8/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0.3__zstd3__ckptf319e2a5e8fb,noae/u4/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00436009,-0.00243112,-0.00768693,-0.00520769,-0.00751958,-0.00213682,-0.00374224,-0.00439423,-0.01480111,-0.01156337,-0.00323774,0.11945847,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0.5__zstd3__ckptf319e2a5e8fb,noae/u4/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01461913,0.00769854,0.02655486,0.06869385,0.07135715,0.06790955,0.0022828,0.01494474,0.01110083,0.00046253,0.0106383,0.22563006,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0.7__zstd3__ckptf319e2a5e8fb,noae/u4/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01359323,0.00769854,0.02375961,0.07372264,0.07936504,0.06678311,0.00349819,0.01381404,0.01526364,0.00508788,0.01017576,0.25683599,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0.98__zstd3__ckptf319e2a5e8fb,noae/u4/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.04437035,0.05024311,0.03424179,0.32907277,0.33204384,0.32083647,0.00590032,0.02131974,-0.01526364,-0.03191489,0.01665125,0.34112439,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0.9__zstd3__ckptf319e2a5e8fb,noae/u4/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01564504,0.01458671,0.0174703,0.11992913,0.12024588,0.12014389,0.02414566,0.01390386,0.0920444,0.07909343,0.01295097,0.31255363,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u4__q0__zstd3__ckptf319e2a5e8fb,noae/u4/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
