profile_id,display_profile_id,stratum_axis,stratum_value,evidence_level,n_frames,n_gt,n_gt_vehicle,n_gt_pedestrian,tp,fp,fn,tp_vehicle,fp_vehicle,fn_vehicle,tp_pedestrian,fp_pedestrian,fn_pedestrian,recall,precision,f1,recall_vehicle,precision_vehicle,f1_vehicle,recall_pedestrian,precision_pedestrian,f1_pedestrian,fp_per_frame,fp_vehicle_per_frame,fp_pedestrian_per_frame,xy_mae_m,xy_rmse_m,xy_mae_vehicle_m,xy_mae_pedestrian_m,payload_bytes_mean,payload_bytes_p50,payload_bytes_p95,payload_bytes_min,payload_bytes_max,miou,iou_background,iou_vehicle,iou_person
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,all,ALL,frame_aggregate,2162,3899,2468,1431,3379,2671,520,2188,1967,280,1191,704,240,0.86663247,0.5585124,0.67926425,0.88654781,0.52659446,0.66072777,0.83228512,0.62849604,0.71617559,1.23543016,0.90980574,0.32562442,1.04357854,1.3713996,0.96269314,1.19217405,463022.37095282,462543.0,486754.95,403173,532662,0.77392107,0.99050444,0.76596292,0.56529586
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2017,1473,359,1113,964,166,904,509,193,0.84890572,0.57793696,0.68769178,0.8702111,0.53586904,0.66328963,0.82406563,0.63977353,0.72031873,2.16936672,1.4197349,0.74963181,1.08843041,1.41199209,0.98603073,1.21450435,458897.99558174,457363.0,481942.5,403173,508993,0.788416,0.98611688,0.78012602,0.5990051
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2304,1643,406,1113,965,166,1191,678,240,0.8501845,0.58373448,0.6922037,0.8702111,0.53561116,0.66309205,0.83228512,0.63723917,0.72181818,1.77429806,1.04211663,0.73218143,1.0925918,1.40947588,0.98603073,1.19217405,458947.68574514,458130.0,481355.5,403173,508993,0.79450413,0.98931462,0.77542112,0.61877666
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3092,2469,473,2188,1949,280,904,520,193,0.86732118,0.55601511,0.67762437,0.88654781,0.52888567,0.66252839,0.82406563,0.63483146,0.71717572,1.72416201,1.36103352,0.36312849,1.03631453,1.36950345,0.96269314,1.21450435,461924.74790503,460332.5,487890.05,403173,532662,0.76949153,0.98638058,0.77168345,0.55041058
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,density_bin,0,frame_aggregate,483,0,0,0,0,32,0,0,17,0,0,15,0,,0.0,,,0.0,,,0.0,,0.06625259,0.03519669,0.0310559,,,,,468290.49482402,467497.0,485633.4,442995,501899,0.5835001,0.99853252,0.58824767,0.16372011
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1407,1204,172,1036,973,98,371,231,74,0.8910703,0.53887399,0.67159905,0.91358025,0.51567944,0.65924276,0.83370787,0.61627907,0.7086915,1.1035747,0.89184235,0.21173236,0.94644635,1.25605401,0.87652946,1.14168594,462606.65261228,461720.0,487240.5,423447,502494,0.75385187,0.98941323,0.74335744,0.52878495
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,density_bin,3-4,frame_aggregate,453,1528,940,588,1318,999,210,824,712,116,494,287,94,0.86256545,0.56883902,0.68556567,0.87659574,0.53645833,0.66558966,0.84013605,0.63252241,0.72169467,2.20529801,1.57174393,0.63355408,1.0785581,1.40139393,1.0320255,1.15617525,460868.74172185,458717.0,487894.2,419236,532662,0.77809467,0.98458768,0.79196334,0.55773299
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,density_bin,5+,frame_aggregate,135,792,394,398,654,436,138,328,265,66,326,171,72,0.82575758,0.6,0.69500531,0.83248731,0.55311973,0.66464032,0.81909548,0.65593561,0.72849162,3.22962963,1.96296296,1.26666667,1.18205245,1.53789996,1.06066788,1.30418171,454760.43703704,452532.0,485097.7,403173,498990,0.82653638,0.98908897,0.8270139,0.66350628
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3379,2639,520,2188,1950,280,1191,689,240,0.86663247,0.56148222,0.68145609,0.88654781,0.52875785,0.6624281,0.83228512,0.63351064,0.71942011,1.57176891,1.1614056,0.41036331,1.04357854,1.3713996,0.96269314,1.19217405,461506.88326385,460286.0,487212.9,403173,532662,0.77892248,0.98810882,0.76944357,0.57921506
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,all,ALL,frame_aggregate,2162,3899,2468,1431,3373,2681,526,2183,1980,285,1190,701,241,0.86509361,0.5571523,0.67778559,0.88452188,0.52438146,0.65842256,0.8315863,0.62929667,0.71643588,1.2400555,0.91581869,0.32423682,1.04615498,1.37197594,0.9639684,1.19692246,329856.39084181,329751.0,348148.7,283020,366670,0.74384319,0.98719914,0.69325419,0.55107623
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2012,1479,364,1109,967,170,903,512,194,0.84680135,0.57633916,0.68587012,0.86708366,0.53420039,0.66110283,0.82315406,0.63816254,0.71894904,2.17820324,1.42415317,0.75405007,1.09044339,1.40958065,0.98651653,1.21807892,327428.45655376,327956.0,344699.6,283020,359207,0.75094786,0.97991079,0.69191889,0.5810139
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2299,1644,411,1109,968,170,1190,676,241,0.84833948,0.58305858,0.69111679,0.86708366,0.53394319,0.66090584,0.8315863,0.63772776,0.72186837,1.77537797,1.04535637,0.7300216,1.09542608,1.40823374,0.98651653,1.19692246,327190.47300216,327781.0,344644.5,283020,359207,0.75886307,0.98480374,0.68950525,0.60228022
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3086,2485,479,2183,1963,285,903,522,194,0.86563815,0.55394005,0.67556918,0.88452188,0.5265316,0.66011491,0.82315406,0.63368421,0.71609833,1.7353352,1.37081006,0.36452514,1.03832414,1.36945887,0.9639684,1.21807892,329095.66969274,328901.5,347170.05,283020,364612,0.73748598,0.98132399,0.69636779,0.53476616
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,density_bin,0,frame_aggregate,483,0,0,0,0,31,0,0,16,0,0,15,0,,0.0,,,0.0,,,0.0,,0.06418219,0.03312629,0.0310559,,,,,333809.65217391,333521.0,349528.6,309564,366670,0.58506464,0.99856494,0.59351387,0.16311512
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1407,1202,172,1037,976,97,370,226,75,0.8910703,0.53928708,0.67191977,0.91446208,0.51515152,0.65904036,0.83146067,0.62080537,0.71085495,1.10174152,0.89459212,0.2071494,0.94609466,1.25585635,0.87557115,1.14375109,329382.81301558,329228.0,347045.5,298308,362767,0.72854595,0.98607086,0.67589575,0.52367125
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,density_bin,3-4,frame_aggregate,453,1528,940,588,1314,1006,214,820,716,120,494,290,94,0.85994764,0.56637931,0.68295218,0.87234043,0.53385417,0.66235864,0.84013605,0.63010204,0.72011662,2.22075055,1.58057395,0.6401766,1.08367586,1.40822363,1.03557292,1.16352283,328814.2406181,328772.0,348571.6,296424,364612,0.74313163,0.977545,0.70340678,0.5484431
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,density_bin,5+,frame_aggregate,135,792,394,398,652,442,140,326,272,68,326,170,72,0.82323232,0.59597806,0.69141039,0.82741117,0.5451505,0.65725806,0.81909548,0.65725806,0.72930649,3.27407407,2.01481481,1.25925926,1.18646546,1.52895763,1.06504888,1.30788204,323036.7037037,322846.0,342844.8,283020,359207,0.79815237,0.98617641,0.77720183,0.63107887
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3373,2650,526,2183,1964,285,1190,686,241,0.86509361,0.56001992,0.67990325,0.88452188,0.52640463,0.66001512,0.8315863,0.63432836,0.71968552,1.57832043,1.1697439,0.40857653,1.04615498,1.37197594,0.9639684,1.19692246,328719.15128052,328706.0,346596.6,283020,364612,0.74776485,0.98381528,0.69510922,0.56437004
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,all,ALL,frame_aggregate,2162,3899,2468,1431,3266,2726,633,2097,1972,371,1169,754,262,0.83765068,0.54506008,0.66039834,0.84967585,0.51536004,0.64157871,0.81691125,0.60790432,0.69707812,1.26086957,0.91211841,0.34875116,1.31242327,1.65609179,1.24468124,1.43394168,61923.77058279,62210.0,68901.75,44900,75193,0.4969004,0.97126671,0.17536986,0.34406464
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,1933,1482,443,1049,951,230,884,531,213,0.81355219,0.56603221,0.66758764,0.82017201,0.5245,0.63982922,0.80583409,0.62473498,0.70382166,2.1826215,1.4005891,0.7820324,1.37525733,1.71540102,1.3116389,1.45075025,59190.8556701,59442.0,66346.3,44900,71757,0.48918506,0.95448405,0.15550658,0.35756454
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2218,1675,492,1049,961,230,1169,714,262,0.81845018,0.56974056,0.67181584,0.82017201,0.52189055,0.63788386,0.81691125,0.62081784,0.70549185,1.80885529,1.03779698,0.77105832,1.37609875,1.71551053,1.3116389,1.43394168,60070.42548596,60491.5,67127.5,44900,73564,0.50007346,0.96572864,0.15558435,0.37890738
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,2981,2496,584,2097,1944,371,884,552,213,0.83618513,0.54427606,0.6593674,0.84967585,0.51893096,0.64433861,0.80583409,0.61559889,0.69798658,1.74301676,1.3575419,0.38547486,1.30578993,1.65022517,1.24468124,1.45075025,60769.43994413,61256.5,67156.6,44900,72913,0.48659052,0.9578585,0.17545637,0.32645667
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,density_bin,0,frame_aggregate,483,0,0,0,0,37,0,0,18,0,0,19,0,,0.0,,,0.0,,,0.0,,0.07660455,0.03726708,0.03933747,,,,,65057.41407867,64929.0,70512.2,54624,75193,0.41402125,0.99782826,0.17968017,0.06455534
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1396,1269,183,1026,1002,108,370,267,75,0.88410386,0.52382739,0.65786993,0.9047619,0.50591716,0.64895636,0.83146067,0.58084772,0.68391867,1.16315307,0.91842346,0.24472961,1.20171672,1.53326159,1.12599743,1.41168425,62305.38955087,62370.0,67864.0,48061,73564,0.50269385,0.97180888,0.19104043,0.34523224
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,density_bin,3-4,frame_aggregate,453,1528,940,588,1261,1006,267,769,705,171,492,301,96,0.82526178,0.55624173,0.66455863,0.81808511,0.52170963,0.63711682,0.83673469,0.62042875,0.71252715,2.22075055,1.55629139,0.66445916,1.33765425,1.66801789,1.32969731,1.350091,59336.13024283,59640.0,66221.2,44900,71663,0.48689961,0.94610994,0.15413097,0.36045792
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,density_bin,5+,frame_aggregate,135,792,394,398,609,414,183,302,247,92,307,167,91,0.76893939,0.59530792,0.67107438,0.76649746,0.55009107,0.64050901,0.77135678,0.64767932,0.70412844,3.06666667,1.82962963,1.23703704,1.51395048,1.88641263,1.43141048,1.59514619,56311.21481481,56348.0,61290.4,46509,62932,0.49518782,0.9552878,0.17668131,0.35359434
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3266,2689,633,2097,1954,371,1169,735,262,0.83765068,0.54844668,0.66287802,0.84967585,0.51764996,0.64335021,0.81691125,0.61397059,0.70104948,1.60154854,1.16378797,0.43776057,1.31242327,1.65609179,1.24468124,1.43394168,61022.31149494,61422.0,67468.2,44900,73564,0.49735295,0.9635668,0.17529827,0.35319377
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,all,ALL,frame_aggregate,2162,3899,2468,1431,3361,2885,538,2166,2151,302,1195,734,236,0.8620159,0.53810439,0.66259241,0.87763371,0.50173732,0.63846721,0.83508036,0.61949196,0.71130952,1.33441258,0.99491212,0.33950046,1.09689616,1.42101267,1.01005149,1.25430668,159319.43478261,158989.5,173559.5,133345,192617,0.65770013,0.98224971,0.51836388,0.47248681
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2003,1594,373,1101,1057,178,902,537,195,0.84301347,0.55685293,0.67068475,0.86082877,0.51019462,0.64067501,0.82224248,0.62682418,0.71135647,2.34756996,1.55670103,0.79086892,1.1510092,1.48285363,1.06328,1.2580933,156604.46833579,156624.0,169344.7,133345,180228,0.65410191,0.97129935,0.49779846,0.49320793
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2296,1767,414,1101,1060,178,1195,707,236,0.84723247,0.56509968,0.67798612,0.86082877,0.50948635,0.64011628,0.83508036,0.62828601,0.71707171,1.90820734,1.14470842,0.76349892,1.16270373,1.49051083,1.06328,1.25430668,157233.50863931,157230.5,170803.5,133345,180228,0.66465874,0.97838372,0.4976837,0.51790881
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3068,2679,497,2166,2130,302,902,549,195,0.86058906,0.53384374,0.65893471,0.87763371,0.50418994,0.64044944,0.82224248,0.62164025,0.70800628,1.87081006,1.48743017,0.38337989,1.08297643,1.40893163,1.01005149,1.2580933,158305.09986034,157623.0,172641.45,133345,189484,0.64856019,0.97400222,0.51907877,0.45259959
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,density_bin,0,frame_aggregate,483,0,0,0,0,33,0,0,18,0,0,15,0,,0.0,,,0.0,,,0.0,,0.06832298,0.03726708,0.0310559,,,,,162509.15113872,162348.0,176082.6,143744,192617,0.54339239,0.99834708,0.49771962,0.13411046
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1403,1294,176,1030,1055,104,373,239,72,0.88853705,0.52020764,0.65622077,0.90828924,0.4940048,0.6399503,0.83820225,0.60947712,0.70577105,1.18606783,0.96700275,0.21906508,0.99348112,1.28605379,0.91417401,1.21247932,159599.73052246,159185.0,173147.0,140811,189484,0.65715238,0.98286449,0.53572458,0.45286808
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,density_bin,3-4,frame_aggregate,453,1528,940,588,1302,1105,226,810,802,130,492,303,96,0.85209424,0.54092231,0.66175349,0.86170213,0.50248139,0.63479624,0.83673469,0.61886792,0.71149675,2.4392936,1.77041943,0.66887417,1.11195748,1.43002457,1.07704462,1.16943597,157431.43046358,157194.0,170958.0,136091,181544,0.64493625,0.96558164,0.48844093,0.48078617
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,density_bin,5+,frame_aggregate,135,792,394,398,656,453,136,326,276,68,330,177,68,0.82828283,0.5915239,0.69016307,0.82741117,0.54152824,0.65461847,0.82914573,0.65088757,0.72928177,3.35555556,2.04444444,1.31111111,1.28817889,1.65820615,1.14652192,1.4281188,151977.43703704,150079.0,169181.4,133345,177130,0.68262289,0.97371296,0.55021458,0.52394114
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3361,2852,538,2166,2133,302,1195,719,236,0.8620159,0.5409625,0.66475475,0.87763371,0.5038381,0.64016551,0.83508036,0.62434692,0.71449925,1.69863014,1.27039905,0.42823109,1.09689616,1.42101267,1.01005149,1.25430668,158401.84514592,157877.0,172799.4,133345,189484,0.66010529,0.97751263,0.51877016,0.48403309
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,all,ALL,frame_aggregate,2162,3899,2468,1431,3425,2696,474,2206,1969,262,1219,727,212,0.87843037,0.55954909,0.68363273,0.89384117,0.52838323,0.66415776,0.85185185,0.62641316,0.72194255,1.24699352,0.9107308,0.33626272,0.95982194,1.28809281,0.88615897,1.09312835,803620.61748381,804884.0,822827.2,749057,830696,0.83967789,0.99721177,0.93141608,0.59040581
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2051,1491,325,1121,954,158,930,537,167,0.86321549,0.57905138,0.69313957,0.87646599,0.54024096,0.66845558,0.84776664,0.63394683,0.72542902,2.19587629,1.40500736,0.79086892,1.00868216,1.33738236,0.91739335,1.11871953,795808.96023564,795289.0,814648.2,749057,826093,0.85287275,0.99598453,0.93842876,0.62420497
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2340,1656,370,1121,955,158,1219,701,212,0.86346863,0.58558559,0.69788249,0.87646599,0.53998073,0.66825633,0.85185185,0.63489583,0.72754402,1.78833693,1.03131749,0.75701944,1.00894077,1.33226149,0.91739335,1.09312835,797382.69978402,798009.5,816076.25,749057,826093,0.85798697,0.99659488,0.93156868,0.64579734
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3136,2503,429,2206,1955,262,930,548,167,0.87966339,0.55612697,0.68144285,0.89384117,0.53016102,0.66556042,0.84776664,0.62922869,0.7223301,1.74790503,1.36522346,0.38268156,0.95512623,1.28742309,0.88615897,1.11871953,800559.41829609,800635.0,818889.95,749057,829019,0.83719926,0.9964613,0.94041991,0.57471656
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,density_bin,0,frame_aggregate,483,0,0,0,0,28,0,0,13,0,0,15,0,,0.0,,,0.0,,,0.0,,0.05797101,0.02691511,0.0310559,,,,,813674.10351967,813195.0,826436.2,787285,830696,0.59207659,0.99883138,0.6340871,0.1433113
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1428,1219,151,1050,992,84,378,227,67,0.90436985,0.53947866,0.67581637,0.92592593,0.51420176,0.66120907,0.8494382,0.62479339,0.72,1.11732356,0.90925756,0.20806599,0.85228986,1.15400114,0.79755862,1.00432107,803769.78643446,804750.0,820425.5,764138,829019,0.82927368,0.99735134,0.93444957,0.55602015
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,density_bin,3-4,frame_aggregate,453,1528,940,588,1339,1016,189,828,707,112,511,309,77,0.8763089,0.56857749,0.68967293,0.88085106,0.53941368,0.66909091,0.86904762,0.62317073,0.72585227,2.24282561,1.5607064,0.68211921,0.99427846,1.31246835,0.95546753,1.05716583,796915.46357616,796090.0,815134.6,761343,827759,0.84021515,0.99584213,0.9449421,0.57986121
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,density_bin,5+,frame_aggregate,135,792,394,398,658,433,134,328,257,66,330,176,68,0.83080808,0.60311641,0.69888476,0.83248731,0.56068376,0.6700715,0.82914573,0.65217391,0.7300885,3.20740741,1.9037037,1.3037037,1.12307202,1.49694844,0.99482631,1.25054048,788945.48888889,789274.0,808348.4,749057,816077,0.868371,0.99450885,0.9179611,0.69264305
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3425,2668,474,2206,1956,262,1219,712,212,0.87843037,0.56212047,0.68554844,0.89384117,0.53003364,0.66546003,0.85185185,0.63127913,0.72516359,1.5890411,1.16497915,0.42406194,0.95982194,1.28809281,0.88615897,1.09312835,800728.51876117,801226.0,818999.0,749057,829019,0.84641597,0.9967261,0.93696145,0.60556036
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,all,ALL,frame_aggregate,2162,3899,2468,1431,3424,2678,475,2204,1956,264,1220,722,211,0.87817389,0.5611275,0.68473153,0.89303079,0.52980769,0.66505733,0.85255066,0.62821833,0.72339164,1.2386679,0.90471785,0.33395005,0.95078477,1.27293274,0.88146999,1.07600589,777895.54810361,777838.5,802558.1,725715,851273,0.80310903,0.99335402,0.82541573,0.59055735
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2049,1482,327,1118,951,161,931,531,166,0.86237374,0.58028887,0.69375317,0.87412041,0.54035766,0.66786141,0.84867821,0.63679891,0.72762798,2.1826215,1.4005891,0.7820324,0.99440213,1.31273721,0.90759321,1.09864743,771897.16936672,769718.0,794946.8,725715,814095,0.81754067,0.99031932,0.83783763,0.62446506
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2338,1649,372,1118,953,161,1220,696,211,0.86273063,0.58640582,0.69822308,0.87412041,0.53983583,0.66746269,0.85255066,0.63674322,0.72901105,1.78077754,1.02915767,0.75161987,0.99547322,1.30786278,0.90759321,1.07600589,772631.53563715,771483.0,796926.0,725715,814095,0.8238435,0.99248494,0.83323447,0.64581109
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3135,2484,430,2204,1941,264,931,543,166,0.87938289,0.55792846,0.68270906,0.89303079,0.53172497,0.66656586,0.84867821,0.63161465,0.72423182,1.73463687,1.35544693,0.37918994,0.94596511,1.27294793,0.88146999,1.09864743,775822.10405028,774261.5,802057.0,725715,851273,0.79894409,0.99056058,0.83117764,0.57509403
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,density_bin,0,frame_aggregate,483,0,0,0,0,27,0,0,13,0,0,14,0,,0.0,,,0.0,,,0.0,,0.05590062,0.02691511,0.02898551,,,,,785702.48033126,783866.0,805128.7,760899,818443,0.5937709,0.99882441,0.63728242,0.14520586
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1432,1208,147,1050,983,84,382,225,63,0.9069031,0.54242424,0.67883385,0.92592593,0.51647811,0.6630881,0.85842697,0.62932455,0.72623574,1.10724106,0.90100825,0.20623281,0.84941596,1.15170162,0.79365636,1.00268186,777856.0375802,777205.0,804366.0,738528,816914,0.78773682,0.99299976,0.81445875,0.55575196
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,density_bin,3-4,frame_aggregate,453,1528,940,588,1337,1010,191,827,705,113,510,305,78,0.875,0.5696634,0.69006452,0.87978723,0.53981723,0.66909385,0.86734694,0.62576687,0.72701354,2.22958057,1.55629139,0.67328918,0.9823835,1.29236228,0.94974535,1.03530849,773620.32671082,770120.0,796919.0,738973,851273,0.80400788,0.98882041,0.84257357,0.58062964
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,density_bin,5+,frame_aggregate,135,792,394,398,655,433,137,327,255,67,328,178,70,0.8270202,0.60202206,0.69680851,0.82994924,0.56185567,0.67008197,0.8241206,0.64822134,0.72566372,3.20740741,1.88888889,1.31851852,1.1079033,1.47011899,0.99076843,1.22468105,764629.12592593,762539.0,796486.2,725715,808110,0.84485837,0.99083935,0.85135538,0.69238039
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3424,2651,475,2204,1943,264,1220,708,211,0.87817389,0.5636214,0.68658512,0.89303079,0.53146853,0.66636432,0.85255066,0.63278008,0.72640667,1.57891602,1.15723645,0.42167957,0.95078477,1.27293274,0.88146999,1.07600589,775649.71828469,774480.0,801674.6,725715,851273,0.80878283,0.99172137,0.82895371,0.6056734
